Season,home_team,away_team,home_score,away_score,result,90s_difference,Age_difference,AssistPer90_difference,Assists_difference,Att_difference,AvgShotDistance_difference,Blocked_difference,CK_difference,CS_difference,CS%_difference,Carries_difference,CarriesPenArea_difference,Clearance_difference,Cmp_difference,Cmp%_difference,Completed_difference,Crs_difference,D_difference,Dead_difference,Def_difference,Def.1_difference,Dispossed_difference,Drib_Tackle_Lost_difference,Drib_Tackled_difference,DribbleSucc_difference,DribbleSucc%_difference,DribbleTkld_difference,DribblesAtt_difference,Errors_to_shot_difference,FK_difference,Fld_difference,Fld.1_difference,GA_difference,GA90_difference,GCA_difference,GCA90_difference,Goals_difference,GoalsFromPenalties_difference,GoalsPer90_difference,GoalsPerShot_difference,GoalsPerShotOnTarget_difference,GoalsandAssistPer90_difference,GoalsandAssists_difference,Int 90s_difference,Int Assists_difference,Int Assists Per 90_difference,Int Goals_difference,Int Goals + Assists _difference,Int Goals + Assits Per 90_difference,Int Goals Per 90_difference,Int Matches Played_difference,Int Min_difference,Int Non Penalty Goals_difference,Int Non Penalty Goals + Assits Per 90_difference,Int Non Penalty Goals Per 90_difference,Int Penaltes Attempted_difference,Int Penalty Goals_difference,Int Red Cards_difference,Int Starts_difference,Int Yellow Cards_difference,Interceptions_difference,L_difference,LP_Att_difference,LP_Cmp_difference,LP_Cmp%_difference,Live_difference,MP_difference,MP_Att_difference,MP_Cmp_difference,MP_Cmp%_difference,Min_difference,Miscontrolled_difference,NonPenaltyGoals_difference,NonPenaltyGoalsPer90_difference,Offside_pass_difference,PKA_difference,PKatt_x_difference,PKatt_y_difference,PKsv_difference,PassDead_difference,PassDead.1_difference,PassLive_difference,PassLive.1_difference,Passes_Att_difference,Passes_Blocked_difference,PenaltiesAttemped_difference,PenaltyGoals_difference,PrgC_difference,PrgDist_difference,ProgressiveCarries_x_difference,ProgressiveCarries_y_difference,ProgressiveFinalThird_difference,ProgressivePasses_difference,ProgressiveReceive_difference,ProgressivegDist_difference,Recievd _difference,RedCards_difference,SCA_difference,SCA90_difference,SP_Att_difference,SP_Cmp_difference,SP_Cmp%_difference,Save%_difference,Save%.1_difference,Saves_difference,Sh_difference,Sh.1_difference,Sh/90_difference,Shots_difference,ShotsOnTarget_difference,Shots_Blocked_difference,SoT%_difference,SoT/90_difference,SoTA_difference,Starts_difference,Sw_difference,TB_difference,TI_difference,TO_difference,TO.1_difference,Tackles_Att_3rd_difference,Tackles_Def_3rd_difference,Tackles_Won_difference,Tackles_mid_3rd_difference,TotDist_x_difference,TotDist_y_difference,Total_Blocks_difference,Total_Tackles_difference,Touches_difference,TouchesAtt 3rd_difference,TouchesAtt Pen_difference,TouchesDef 3rd_difference,TouchesDef Pen_difference,TouchesLive_difference,TouchesMid 3rd_difference,W_difference,Year_difference,YelloCards_difference
2023-2024,Spain,Italy,,,Spain,-8.350000000000001,1.7952380952380977,0.1226249999999999,1.216071428571429,-890.0857142857144,0.27589285714285694,-6.714285714285715,-4.853571428571431,3.333333333333334,11.966666666666669,-506.840476190476,8.857142857142858,-13.638095238095232,-765.5714285714286,-3.636428571428567,-765.5714285714286,-2.137500000000003,-0.33333333333333304,42.333333333333286,0.9642857142857142,0.2857142857142857,-8.446428571428573,0.23214285714285765,-6.395238095238099,1.125,-39.6,-3.63214285714286,-3.4517857142857125,-2.333333333333333,39.0,0.4285714285714297,0.1428571428571428,2.0,-0.043333333333333224,2.317857142857143,0.1223392857142857,-0.14285714285714324,-1.4285714285714284,-0.02714285714285708,0.02571428571428569,0.001875000000000071,0.1448214285714285,1.7142857142857135,-2.583333333333333,0.2017857142857144,0.06285714285714283,0.8571428571428572,1.2857142857142858,0.06428571428571417,0.0028571428571427804,-5.166666666666667,-232.59523809523796,0.8571428571428572,0.5191428571428571,0.0028571428571427804,0.0,0.0,0.0,-2.59047619047619,0.3809523809523809,-13.635714285714288,3.333333333333333,262.6666666666667,71.66666666666666,1.6199358974358944,-894.2595238095237,-0.3333333333333357,-444.57142857142856,-407.74285714285713,0.17452380952377666,-755.0,-9.42857142857143,1.2857142857142856,-0.008214285714285785,-2.3125,-2.0,-1.3333333333333335,-0.8571428571428572,0.33333333333333326,-1.7160714285714285,0.8375,-0.23392857142857082,2.037500000000001,-890.0857142857144,-5.633928571428569,-0.8571428571428572,-1.4285714285714284,0.40714285714285836,4853.666666666666,-69.25892857142856,0.40714285714285836,-1.3125,-16.65357142857144,-16.65357142857144,-751.0809523809526,-732.7809523809524,0.1119047619047619,-5.5375000000000085,0.094035714285714,-313.1261904761906,-276.2857142857143,-0.21523809523810655,-11.766666666666666,29.15,-34.0,-0.4285714285714288,0.5714285714285714,-0.15714285714285747,-1.7142857142857224,1.4285714285714306,-2.7380952380952372,2.010535714285716,-0.027142857142857246,-33.66666666666667,-2.1642857142857146,5.6952380952380945,1.8250000000000002,8.00714285714286,1.0214285714285722,1.1428571428571423,-0.7946428571428577,-9.919047619047618,-6.839285714285715,-8.5,-838.9404761904734,-1921.9619047619044,-7.642857142857142,-14.169642857142861,-951.0023809523807,-47.8446428571429,18.714285714285694,103.33333333333337,-24.33333333333337,-950.9690476190478,-448.8303571428571,-1.0,0.0,-3.1875
2023-2024,Spain,Albania,,,Spain,10.524999999999999,-1.971428571428568,0.1706249999999999,2.616071428571429,93.61428571428553,-2.317857142857143,10.035714285714285,-12.05357142857143,11.333333333333334,37.66666666666667,199.3928571428571,17.142857142857142,-15.57142857142857,54.928571428571445,-2.7164285714285654,54.928571428571445,12.5625,4.166666666666667,125.33333333333329,1.2142857142857142,0.2857142857142857,-2.7321428571428577,-13.142857142857142,2.5714285714285694,8.767857142857142,0.3999999999999986,10.19642857142857,24.0625,1.1666666666666667,42.5,2.1428571428571432,1.1428571428571428,8.5,-0.7733333333333333,5.589285714285715,0.24062500000000012,-3.7142857142857144,-3.5714285714285716,-0.0485714285714286,-0.0014285714285715012,0.016874999999999973,0.32107142857142845,0.14285714285714235,-1.8166666666666664,-0.3839285714285714,0.06,2.0,1.8571428571428572,0.7142857142857142,0.6557142857142857,-2.166666666666667,-163.4285714285714,2.0,0.6521428571428571,0.6557142857142857,0.0,0.0,0.0,-1.8238095238095235,0.5142857142857142,-9.135714285714288,-0.16666666666666696,315.1666666666667,128.66666666666666,4.6257692307692295,63.00714285714287,15.666666666666664,-63.97142857142853,-67.8428571428571,0.926190476190456,943.75,-3.0,-0.14285714285714324,0.056071428571428494,1.25,0.0,1.1666666666666665,-3.857142857142857,0.8333333333333333,0.13392857142857117,0.9375,19.86607142857143,3.366071428571429,93.61428571428553,0.1785714285714306,-3.857142857142857,-3.5714285714285716,13.892857142857139,9578.166666666666,42.678571428571445,13.892857142857139,24.6875,47.51785714285714,47.51785714285714,1096.1857142857143,172.08571428571418,-0.3214285714285715,22.49107142857143,1.3258928571428568,155.60714285714278,140.51428571428573,0.501428571428562,0.7833333333333314,20.85,27.5,0.8571428571428568,0.8571428571428571,0.5071428571428571,-6.142857142857153,-4.142857142857142,-5.671428571428571,1.7562500000000014,0.05428571428571438,35.33333333333333,10.185714285714285,11.87857142857143,4.4375,10.00714285714286,4.178571428571429,1.8571428571428568,5.392857142857142,2.014285714285716,1.5357142857142847,-7.75,7505.659523809527,1468.5714285714284,-7.392857142857142,-2.607142857142861,130.36428571428564,111.74107142857139,13.571428571428555,639.3333333333334,455.66666666666663,130.36428571428564,109.35714285714289,15.5,0.0,-4.0
2023-2024,Croatia,Italy,,,draw,-2.8000000000000007,-2.633333333333333,-0.118,-2.4,-304.79999999999995,3.8687499999999986,-29.0,-22.3,,,-234.73333333333312,-6.285714285714285,15.433333333333337,-229.5,0.7099999999999937,-229.5,-54.2,,-40.0,-0.75,0.0,-17.214285714285715,-20.625,-4.466666666666669,-12.642857142857142,0.0,-14.57857142857143,-32.26428571428571,-2.0,9.5,0.7857142857142865,0.5,,,-3.2714285714285722,0.0342142857142857,1.5714285714285712,-0.35714285714285676,0.006428571428571506,0.05714285714285719,0.04999999999999999,-0.26875,-0.4285714285714288,-0.8166666666666664,-0.4142857142857142,-0.2671428571428572,-0.6428571428571428,-1.0714285714285714,-0.66,-0.3928571428571429,-0.5,-73.66666666666657,-0.6428571428571428,-0.45299999999999996,-0.3928571428571429,0.0,0.0,0.0,-0.5666666666666664,0.6666666666666667,0.8999999999999986,,-10.0,-4.0,19.71416666666667,-326.86666666666656,-1.0,-148.5,-126.10000000000002,-3.7266666666666737,-256.0,-6.928571428571431,1.9285714285714288,0.055714285714285716,-6.3125,,,0.0,,-8.1,-0.6,-42.1,-2.328571428571428,-304.79999999999995,-23.5625,0.0,-0.35714285714285676,-32.73571428571428,-1489.0,-185.1875,-32.73571428571428,-29.5,-84.67142857142858,-84.67142857142858,-492.3666666666668,-352.5666666666666,-0.0666666666666666,-43.77857142857144,-0.889357142857143,-95.23333333333335,-74.0,-6.436666666666667,,,,-2.7857142857142856,0.2142857142857143,-0.8242857142857145,-12.57142857142857,-0.928571428571427,2.333333333333334,5.6292857142857144,-0.11142857142857165,,2.3000000000000007,-4.233333333333334,-3.8625,22.9,-2.6571428571428566,-0.7142857142857143,-8.4375,-5.133333333333333,-30.125,-21.5,3938.5,-1293.5333333333328,-29.0,-52.3125,-323.46666666666624,-240.0857142857143,-0.8571428571428612,-262.0,-607.5,-323.4333333333334,-1141.6875,,0.0,-6.1875
2023-2024,Serbia,England,,,England,-4.800000000000001,2.8000000000000007,-0.0624999999999999,-3.916666666666666,99.85000000000002,6.333333333333336,-0.9166666666666643,45.70833333333333,,,40.14999999999998,-28.166666666666657,10.200000000000003,85.0,-1.9250000000000114,85.0,-35.125,,-325.0,-0.33333333333333304,-0.3333333333333333,-20.79166666666667,3.5,8.8,9.5,-33.3,12.041666666666671,18.625,-1.0,-165.0,-2.333333333333333,-0.6666666666666666,,,-8.416666666666668,-0.31499999999999995,-9.166666666666666,-1.5,-0.355,-0.05499999999999999,-0.04874999999999996,-0.09583333333333327,-13.0,2.1399999999999997,-0.3333333333333333,-0.1116666666666666,-2.5,-3.1666666666666665,-0.8533333333333334,-0.7416666666666667,2.75,196.2,-1.6666666666666667,-0.2208333333333333,-0.3316666666666666,-0.8333333333333334,-0.8333333333333334,-0.05,2.45,0.4,15.25,,-810.0,-339.0,-6.61999999999999,140.25,-5.0,150.0,139.25,-1.1500000000000057,-436.25,-4.333333333333336,-7.666666666666666,-0.2725,2.3333333333333335,,,-1.5,,26.833333333333332,-0.125,-9.958333333333329,-8.583333333333332,99.85000000000002,-0.5833333333333339,-1.5,-1.5,-12.458333333333329,-20702.0,-24.416666666666686,-12.458333333333329,-21.5,-106.375,-106.375,816.25,49.85000000000002,-0.15,22.0,0.6370833333333339,-59.39999999999998,-57.55000000000001,-2.416666666666657,,,,-3.333333333333334,-1.0,-1.0716666666666663,-26.33333333333333,-16.833333333333336,-0.8000000000000007,-10.016666666666673,-0.7033333333333333,,0.3500000000000014,10.933333333333334,-6.0,-44.75,5.625,2.0,-1.25,8.7,5.833333333333336,2.916666666666666,-8919.650000000001,831.9000000000001,2.0,10.25,176.79999999999995,-192.16666666666674,-124.66666666666666,-1025.0,-1016.0,176.79999999999995,16.0,,0.0,2.0
2023-2024,Slovenia,Denmark,,,draw,13.399999999999999,-1.0,0.0025000000000000022,-1.083333333333333,-595.0,-5.633333333333333,-7.833333333333336,-10.166666666666666,,,-383.79999999999995,6.666666666666666,62.400000000000006,-554.05,-5.674999999999997,-554.05,-17.75,,176.0,-1.0,-0.1666666666666666,17.25,-22.0,-2.4499999999999993,-5.916666666666668,43.775,-3.5833333333333286,-9.75,-1.0,27.5,-1.6666666666666665,0.0,,,2.166666666666666,0.18999999999999995,5.333333333333334,0.0,0.44333333333333336,0.10666666666666669,0.29666666666666675,0.7608333333333334,3.666666666666666,4.779999999999999,1.0833333333333335,0.04000000000000009,1.3333333333333335,2.0,0.006666666666666599,-0.033333333333333326,0.5,428.7,-0.6666666666666665,0.053333333333333344,-0.2733333333333333,2.0,2.0,0.0,5.2,-1.1,1.8000000000000007,,273.6,123.4,3.875,-477.20000000000005,8.0,-204.75,-192.85000000000002,7.019999999999996,1204.5,-14.333333333333336,5.333333333333334,0.5966666666666667,-1.083333333333334,,,-0.3333333333333333,,-4.416666666666667,-0.25,-7.833333333333329,2.583333333333334,-595.0,-4.25,-0.3333333333333333,0.0,-11.666666666666664,7268.5,-67.0,-11.666666666666664,-20.5,-1.6666666666666572,-1.6666666666666572,-878.6500000000001,-503.04999999999995,0.0,-14.25,-1.2875,-373.85,-358.85,3.1499999999999915,,,,-4.666666666666667,-1.0,0.7166666666666672,0.6666666666666643,1.6666666666666714,10.2,15.466666666666676,0.41666666666666674,,8.7,-4.25,-0.75,-104.95,1.333333333333334,-0.33333333333333326,-1.833333333333334,13.3,1.5833333333333357,-8.25,-1753.5,-1812.3999999999996,4.416666666666664,1.1666666666666714,-532.4000000000001,-33.83333333333337,-1.3333333333333286,458.20000000000005,880.0,-532.4000000000001,-380.66666666666674,,0.0,-0.16666666666666696
2023-2024,Denmark,England,,,draw,0.40000000000000213,-0.1999999999999993,0.005000000000000088,-2.833333333333333,455.85,0.06666666666666998,7.416666666666671,-30.125000000000007,,,289.94999999999993,-27.83333333333332,31.799999999999997,370.04999999999995,-3.8500000000000085,370.04999999999995,-16.375,,-324.0,-1.333333333333333,-0.1666666666666667,-20.04166666666667,15.5,16.25,-14.583333333333332,-43.775,-17.375,-37.625,0.0,-185.5,-0.6666666666666665,-0.6666666666666666,,,-8.583333333333334,-0.2649999999999999,-6.5,-2.5,-0.19833333333333336,0.04833333333333331,-0.11541666666666667,-0.11666666666666667,-8.666666666666666,-1.6400000000000006,0.5833333333333333,0.0883333333333333,1.1666666666666665,1.8333333333333335,-0.020000000000000018,-0.10833333333333339,2.25,-147.0,1.9999999999999998,0.3258333333333333,0.3016666666666667,-0.8333333333333334,-0.8333333333333334,-0.05,-1.75,0.5000000000000001,9.45,,-841.6,-366.4,-9.394999999999996,396.45000000000005,3.0,215.75,187.10000000000002,-6.570000000000007,37.25,-11.0,-4.0,-0.2291666666666667,0.9166666666666674,,,-2.1666666666666665,,-5.750000000000001,0.125,-38.125,-6.166666666666666,455.85,10.666666666666666,-2.1666666666666665,-2.5,-44.791666666666664,-18621.5,6.583333333333314,-44.791666666666664,-9.0,-97.70833333333334,-97.70833333333334,845.9000000000001,302.9,-0.15,-52.75,-0.7154166666666661,171.45000000000005,153.3,-5.216666666666654,,,,-3.666666666666667,-1.0,-1.1383333333333336,-35.99999999999999,-9.500000000000007,1.0,-0.8833333333333471,-0.26,,-5.849999999999998,0.18333333333333357,-5.25,59.2,-3.708333333333334,0.33333333333333326,1.083333333333334,11.399999999999999,9.75,6.166666666666666,-6875.6500000000015,1372.2999999999997,12.083333333333336,16.58333333333333,563.2,-392.33333333333337,-68.33333333333333,-908.2,-972.0,563.2,166.66666666666674,,0.0,1.166666666666667
2023-2024,Slovenia,Serbia,,,draw,18.6,-4.0,0.06999999999999999,0.0,-239.0,-11.899999999999999,0.5,-86.0,,,-134.0,7.0,84.0,-269.0,-7.599999999999994,-269.0,1.0,,177.0,-2.0,0.0,18.0,-10.0,5.0,-30.0,33.3,-33.0,-66.0,0.0,7.0,0.0,0.0,,,2.0,0.23999999999999996,8.0,-1.0,0.6,0.21,0.23000000000000004,0.74,8.0,0.9999999999999991,2.0,0.24,5.0,7.0,0.84,0.6,0.0,85.5,3.0,0.6,0.36,2.0,2.0,0.0,1.0,-1.0,-4.0,,242.0,96.0,1.0999999999999943,-221.0,16.0,-139.0,-145.0,1.5999999999999943,1678.0,-21.0,9.0,0.6399999999999999,-2.5,,,-1.0,,-37.0,0.0,-36.0,5.0,-239.0,7.0,-1.0,-1.0,-44.0,9349.0,-36.0,-44.0,-8.0,7.0,7.0,-849.0,-250.0,0.0,-89.0,-2.64,-143.0,-148.0,0.3499999999999943,,,,-5.0,-1.0,0.6499999999999999,-9.0,9.0,12.0,24.6,0.86,,2.5,-15.0,0.0,-1.0,-8.0,-2.0,0.5,16.0,5.5,-5.0,290.5,-1272.0,14.5,7.5,-146.0,-234.0,55.0,575.0,924.0,-146.0,-230.0,,0.0,-1.0
2023-2024,Serbia,Denmark,,,draw,-5.200000000000003,3.0,-0.06749999999999999,-1.083333333333333,-356.0,6.266666666666666,-8.333333333333336,75.83333333333333,,,-249.79999999999995,-0.3333333333333339,-21.599999999999994,-285.04999999999995,1.9249999999999972,-285.04999999999995,-18.75,,-1.0,1.0,-0.1666666666666666,-0.75,-12.0,-7.449999999999999,24.083333333333332,10.475000000000001,29.41666666666667,56.25,-1.0,20.5,-1.6666666666666665,0.0,,,0.16666666666666607,-0.05000000000000002,-2.666666666666666,1.0,-0.1566666666666666,-0.1033333333333333,0.06666666666666671,0.020833333333333398,-4.333333333333334,3.7800000000000002,-0.9166666666666666,-0.1999999999999999,-3.6666666666666665,-5.0,-0.8333333333333334,-0.6333333333333333,0.5,343.2,-3.6666666666666665,-0.5466666666666666,-0.6333333333333333,0.0,0.0,0.0,4.2,-0.10000000000000009,5.800000000000001,,31.599999999999994,27.400000000000006,2.7750000000000057,-256.20000000000005,-8.0,-65.75,-47.85000000000002,5.420000000000002,-473.5,6.666666666666664,-3.666666666666666,-0.04333333333333331,1.416666666666666,,,0.6666666666666667,,32.583333333333336,-0.25,28.16666666666667,-2.416666666666666,-356.0,-11.25,0.6666666666666667,1.0,32.333333333333336,-2080.5,-31.0,32.333333333333336,-12.5,-8.666666666666657,-8.666666666666657,-29.65000000000009,-253.04999999999995,0.0,74.75,1.3525,-230.85000000000002,-210.85000000000002,2.799999999999997,,,,0.33333333333333304,0.0,0.06666666666666732,9.666666666666664,-7.333333333333329,-1.8000000000000007,-9.133333333333326,-0.44333333333333325,,6.199999999999999,10.75,-0.75,-103.95,9.333333333333334,1.6666666666666667,-2.333333333333334,-2.6999999999999993,-3.9166666666666643,-3.25,-2044.0,-540.3999999999996,-10.083333333333336,-6.333333333333329,-386.4000000000001,200.16666666666663,-56.33333333333333,-116.79999999999995,-44.0,-386.4000000000001,-150.66666666666674,,0.0,0.833333333333333
2023-2024,England,Slovenia,,,draw,-13.8,1.1999999999999993,-0.00750000000000009,3.916666666666666,139.14999999999998,5.566666666666663,0.4166666666666643,40.29166666666667,0.0,0.0,93.85000000000002,21.166666666666657,-94.2,184.0,9.525000000000006,184.0,34.125,5.0,148.0,2.333333333333333,0.3333333333333333,2.7916666666666714,6.5,-13.8,20.5,0.0,20.95833333333333,47.375,1.0,158.0,2.333333333333333,0.6666666666666666,8.0,0.2100000000000002,6.416666666666668,0.07499999999999996,1.166666666666666,2.5,-0.245,-0.155,-0.18125000000000008,-0.6441666666666667,5.0,-3.139999999999999,-1.6666666666666667,-0.1283333333333334,-2.5,-3.8333333333333335,0.01333333333333342,0.14166666666666672,-2.75,-281.7,-1.3333333333333333,-0.37916666666666665,-0.028333333333333377,-1.1666666666666665,-1.1666666666666665,0.05,-3.45,0.6,-11.25,6.0,568.0,243.0,5.519999999999996,80.75,-11.0,-11.0,5.75,-0.44999999999998863,-1241.75,25.333333333333336,-1.333333333333334,-0.36749999999999994,0.16666666666666652,7.0,6.0,2.5,0.0,10.166666666666668,0.125,45.95833333333333,3.583333333333332,139.14999999999998,-6.416666666666666,2.5,2.5,56.45833333333333,11353.0,60.416666666666686,56.45833333333333,29.5,99.375,99.375,32.75,200.14999999999998,0.15,67.0,2.0029166666666662,202.39999999999998,205.55,2.066666666666663,3.1000000000000085,0.0,16.0,8.333333333333334,2.0,0.4216666666666664,35.33333333333333,7.833333333333336,-11.2,-14.583333333333329,-0.15666666666666673,21.0,-2.8500000000000014,4.066666666666666,6.0,45.75,2.375,0.0,0.75,-24.7,-11.333333333333336,2.083333333333334,8629.150000000001,440.0999999999999,-16.5,-17.75,-30.799999999999955,426.16666666666674,69.66666666666666,450.0,92.0,-30.799999999999955,214.0,-11.0,0.0,-1.0
2023-2024,Poland,Netherlands,,,Netherlands,-21.96666666666667,-1.2615384615384606,-0.1949999999999999,0.16666666666666607,-1117.974358974359,2.885714285714286,-14.595238095238091,-31.940476190476197,,,-744.7564102564102,-4.25,-3.261538461538457,-1003.502564102564,-6.45461538461538,-1003.502564102564,-30.25,,-212.8,-1.2857142857142858,-0.2857142857142857,-6.708333333333336,-3.2857142857142847,-9.225641025641025,-9.875,-37.5,-4.083333333333336,-18.45833333333333,-1.0,-53.66666666666667,0.0,-0.25,,,-1.0,-0.01708333333333334,0.5,1.5,0.007500000000000007,-0.024999999999999994,0.0008333333333334081,-0.2933333333333333,1.5,0.1182051282051284,1.3333333333333335,0.295,1.0,2.5,0.3675000000000001,0.07750000000000007,-1.5,13.592307692307656,0.5,0.043749999999999956,0.01750000000000007,0.0,0.5,0.0,0.043589743589743435,0.03076923076923077,-20.50512820512821,,-439.4,-192.3333333333333,-1.3702197802197702,-1065.1102564102564,-13.166666666666664,-515.7230769230769,-481.7948717948718,-10.638717948717954,-1975.25,3.75,-1.0,-0.016249999999999987,-2.428571428571429,,,0.75,,-11.190476190476192,-0.5,-44.27380952380952,-0.5416666666666661,-1117.974358974359,-13.476190476190474,0.75,1.5,-17.125,-11718.066666666666,-125.42857142857144,-17.125,-31.5,-38.625,-38.625,-1858.6538461538462,-912.5307692307692,0.023076923076923106,-23.708333333333343,-1.2266666666666666,-478.32820512820507,-436.92564102564097,-8.521794871794881,,,,3.75,0.75,0.38500000000000023,3.25,-0.25,2.3846153846153832,-4.141666666666666,0.040000000000000036,,-11.851282051282052,-1.6967032967032978,-8.357142857142858,-15.782051282051277,-3.541666666666666,-0.75,-5.119047619047619,-9.920512820512817,-14.57142857142857,-12.42857142857143,-12321.248717948718,-3514.494871794872,-15.5,-27.35714285714286,-1238.730769230769,-96.0,-22.25,-806.8,-912.9333333333334,-1238.692307692308,-563.2380952380952,,0.0,1.833333333333334
2023-2024,Austria,France,,,France,-2.474999999999998,0.6875,-0.057916666666666616,-4.041666666666666,-316.0625,2.9833333333333343,2.6666666666666643,-10.437499999999995,,,-327.4375,-34.25,-5.375,-334.625,-3.78125,-334.625,-6.75,,-70.0,-1.3333333333333335,0.0,-7.458333333333336,-4.666666666666668,2.25,-23.54166666666667,-36.1,-21.20833333333333,-47.375,-1.0,4.5,-3.5,-2.0,,,-8.583333333333332,-0.4172916666666666,-10.0,-2.5,0.13000000000000012,0.145,0.029583333333333406,0.06166666666666659,-14.25,2.025,-0.16666666666666657,-0.2625,1.0,0.75,-0.49249999999999994,-0.23249999999999993,3.0,182.375,1.25,-0.11166666666666661,0.030000000000000027,0.25,-0.25,0.0,2.125,0.8125,-0.625,,-270.625,-156.0,-2.9354166666666686,-338.6875,0.5,-131.0625,-136.4375,-7.018749999999997,-222.0,-36.5,-7.5,0.010000000000000009,-2.5,,,-3.25,,-0.625,0.3125,-14.5,-6.8125,-316.0625,5.25,-3.25,-2.5,-51.20833333333334,-9066.0,2.5000000000000284,-51.20833333333334,-14.1875,-122.66666666666663,-122.66666666666663,-927.5625,-355.625,-0.125,-37.45833333333334,-1.1833333333333331,-181.625,-183.8125,-5.193749999999994,,,,-3.0,-0.5,-0.1200000000000001,-34.75,-15.0,-1.125,-2.2166666666666686,0.032500000000000195,,-8.375,-1.875,-3.104166666666668,13.8125,-5.229166666666666,-1.5,0.08333333333333304,-2.0625,-3.999999999999993,-4.083333333333336,-9958.625,-1541.25,6.833333333333336,-2.5,-328.4375,-298.45833333333326,-97.25,-700.0,-827.5,-328.3125,-45.666666666666856,,0.0,-2.416666666666667
2023-2024,Poland,Austria,,,Austria,-15.700000000000001,-1.6750000000000007,-0.15125,2.25,-852.875,-1.4750000000000014,-10.083333333333329,-8.395833333333334,,,-601.3125,9.5,-8.674999999999997,-753.9625,-5.469999999999999,-753.9625,-32.25,,-42.8,-0.3333333333333333,0.0,2.375,0.0,-9.8875,2.625,-13.899999999999999,4.5,5.125,-1.0,-23.5,3.0,1.0,,,4.25,0.25687499999999996,7.0,2.0,-0.22000000000000008,-0.15499999999999997,-0.06,-0.2299999999999999,9.5,-0.6849999999999996,1.375,0.295,0.5,2.0,0.365,0.07499999999999996,-4.0,-58.97500000000002,0.0,0.34875,0.014999999999999958,0.0,0.5,0.0,-0.8250000000000002,-0.5125,-18.8625,,-45.775000000000006,-31.0,6.457916666666669,-779.3875,-12.5,-394.675,-370.4375,-5.052499999999995,-1415.5,39.0,5.0,0.012500000000000011,0.0,,,2.0,,-0.875,-0.3125,-18.33333333333333,2.8125,-852.875,-13.583333333333336,2.0,2.0,5.625,-3565.3999999999996,-77.08333333333334,5.625,-28.5625,38.625,38.625,-1968.75,-654.05,-0.024999999999999994,5.125,-0.07250000000000023,-348.825,-321.7125,-3.3625000000000114,,,,5.0,0.5,0.2200000000000002,24.5,11.0,0.625,1.0874999999999986,0.004999999999999893,,-4.550000000000001,-0.5666666666666664,-4.729166666666666,-24.6875,0.5625,0.0,-2.583333333333333,-12.725,-15.833333333333336,-9.416666666666664,-6104.424999999999,-3488.6375,-18.75,-28.5,-955.8125,90.25,54.5,-188.8,-35.099999999999994,-955.8125,-460.0,,0.0,2.416666666666667
