year,hname,aname,hgoals,agoals,hPossesion,aPossesion,hshotsOnTarget,ashotsOnTarget,hshots,ashots,hyellowCards,ayellowCards,hredCards,aredCards,hfouls,afouls,hsaves,asaves
2010,Armenia,Republic of Ireland,0,1,43,57,11,5,17,10,1,1,0,0,13,16,8,8
2010,Montenegro,Wales,1,0,50,50,5,5,15,11,3,3,0,0,18,13,7,6
2010,Estonia,Italy,1,2,35,65,2,4,6,8,2,0,0,0,15,7,5,3
2010,Belgium,Germany,0,1,40,60,5,3,8,7,1,2,0,0,14,7,3,5
2010,Liechtenstein,Spain,0,4,37,63,1,7,2,11,1,0,0,0,3,3,7,1
2010,San Marino,Netherlands,0,5,50,50,1,9,1,16,4,1,0,0,11,1,8,1
2010,Slovenia,Northern Ireland,0,1,46,54,11,4,18,5,0,3,0,0,5,12,4,6
2010,England,Bulgaria,4,0,53,47,4,3,9,6,0,1,0,0,9,7,3,3
2010,France,Belarus,0,1,53,47,6,1,14,5,0,2,0,0,9,10,0,9
2010,Iceland,Norway,1,2,55,45,3,5,7,8,1,1,0,0,11,11,6,5
2010,Portugal,Cyprus,4,4,50,50,8,4,22,7,0,1,0,0,10,9,3,7
2010,Russia,Slovakia,0,1,50,50,6,3,14,7,1,1,0,0,6,15,3,7
2010,Sweden,San Marino,6,0,71,29,10,0,19,2,0,1,1,0,6,9,0,12
2010,Turkey,Belgium,3,2,50,50,2,1,8,2,2,3,0,1,8,13,0,2
2010,Netherlands,Finland,2,1,50,50,2,4,5,4,0,3,0,0,9,16,2,3
2010,Norway,Portugal,1,0,51,49,1,2,3,14,1,2,0,0,12,14,2,1
2010,Germany,Azerbaijan,6,1,68,32,10,2,19,5,0,0,0,0,3,7,1,10
2010,Republic of Ireland,Andorra,3,1,53,47,5,2,10,2,1,3,0,0,12,11,3,5
2010,Switzerland,England,1,3,41,59,0,2,3,7,2,2,1,0,13,14,3,2
2010,Italy,Faroe Islands,5,0,53,47,14,1,20,3,0,1,0,0,10,10,3,7
2010,Bosnia and Herzegovina,France,0,2,45,55,3,8,4,15,2,1,0,0,12,13,10,4
2010,Scotland,Liechtenstein,2,1,56,44,2,4,9,6,4,7,0,0,12,17,4,5
2010,Armenia,Slovakia,3,1,58,42,5,2,12,7,1,3,0,0,10,10,4,5
2010,Hungary,San Marino,8,0,63,37,8,1,17,1,0,2,0,1,12,17,1,4
2010,Luxembourg,Belarus,0,0,24,76,5,8,9,13,1,2,0,1,6,7,6,6
2010,Moldova,Netherlands,0,1,37,63,8,4,10,13,0,0,0,0,11,15,5,8
2010,Montenegro,Switzerland,1,0,50,50,2,8,4,13,2,0,0,0,6,4,8,3
2010,Serbia,Estonia,1,3,49,51,6,2,15,9,3,2,0,0,5,6,2,8
2010,Wales,Bulgaria,0,1,55,45,4,9,7,15,1,4,1,0,12,7,7,3
2010,Germany,Turkey,3,0,56,44,5,3,16,4,0,1,0,0,8,10,2,10
2010,Greece,Latvia,1,0,50,50,3,0,10,1,2,3,0,0,6,18,0,4
2010,Northern Ireland,Italy,0,0,48,52,2,6,5,16,1,0,0,0,7,9,6,3
2010,Republic of Ireland,Russia,2,3,46,54,8,6,14,16,2,3,0,0,15,16,4,12
2010,Czech Republic,Scotland,1,0,51,49,8,0,19,2,2,3,0,0,8,18,1,11
2010,Spain,Lithuania,3,1,71,29,6,0,12,1,0,0,0,0,5,8,0,5
2010,France,Romania,2,0,58,42,7,1,17,5,2,2,0,0,10,7,2,9
2010,Israel,Croatia,1,2,50,50,5,5,8,11,4,2,0,0,15,6,5,5
2010,Armenia,Andorra,4,0,63,37,7,1,14,2,0,4,0,0,14,16,2,6
2010,Faroe Islands,Northern Ireland,1,1,37,63,3,15,6,22,2,1,0,0,10,13,13,5
2010,Kazakhstan,Germany,0,3,50,50,3,5,8,17,2,0,0,0,6,6,7,4
2010,Latvia,Georgia,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0
2010,Liechtenstein,Czech Republic,0,2,65,35,2,6,6,11,1,1,0,0,10,16,4,2
2010,Estonia,Slovenia,0,1,50,50,5,5,10,11,1,1,0,0,9,8,3,5
2010,Netherlands,Sweden,4,1,53,47,5,5,10,10,0,2,0,0,6,21,4,5
2010,North Macedonia,Russia,0,1,46,54,1,8,7,10,2,3,0,0,25,11,14,4
2010,San Marino,Moldova,0,2,53,47,4,6,7,15,3,0,0,0,11,7,9,2
2010,Slovakia,Republic of Ireland,1,1,47,53,5,2,17,6,4,0,0,0,16,12,2,4
2010,Switzerland,Wales,4,1,51,49,5,2,9,9,1,1,0,0,11,14,2,6
2010,Greece,Israel,2,1,52,48,3,0,5,2,1,2,0,0,8,8,1,3
2010,Italy,Serbia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,England,Montenegro,0,0,65,35,7,1,12,5,4,5,0,0,15,21,0,11
2010,France,Luxembourg,2,0,50,50,9,2,19,2,1,1,0,1,12,10,2,7
2010,Scotland,Spain,2,3,32,68,1,8,4,15,2,0,1,0,7,12,9,0
2010,Iceland,Portugal,1,3,50,50,1,2,1,9,2,1,0,0,19,11,3,1
2011,Austria,Belgium,0,2,54,46,4,2,10,5,0,1,0,0,13,23,3,5
2011,Hungary,Netherlands,0,4,43,57,4,1,7,3,4,1,0,0,18,5,0,7
2011,Serbia,Northern Ireland,2,1,52,48,7,2,12,5,3,2,0,0,15,21,6,6
2011,Slovenia,Italy,0,1,50,50,3,6,6,8,1,2,0,0,17,13,4,8
2011,Luxembourg,France,0,2,49,51,2,5,5,10,1,0,0,0,8,11,7,3
2011,Spain,Czech Republic,2,1,75,25,8,1,17,1,2,2,0,0,8,12,0,11
2011,Armenia,Russia,0,0,45,55,4,2,7,9,2,1,0,0,7,9,2,5
2011,Wales,England,0,2,44,56,0,5,3,10,5,2,0,0,13,8,5,3
2011,Bulgaria,Switzerland,0,0,57,43,8,7,18,11,3,2,0,0,21,13,7,10
2011,Georgia,Croatia,1,0,50,50,1,3,4,9,1,1,0,0,6,8,7,1
2011,Cyprus,Iceland,0,0,52,48,4,4,11,8,1,2,0,0,8,17,6,2
2011,Israel,Latvia,2,1,65,35,6,1,14,7,2,2,0,0,13,11,2,5
2011,Bosnia and Herzegovina,Romania,2,1,55,45,7,2,11,3,2,0,0,0,10,11,2,5
2011,Albania,Belarus,1,0,56,44,7,1,13,2,3,4,0,0,3,6,3,10
2011,Andorra,Slovakia,0,1,43,57,1,3,3,7,2,2,0,0,19,13,4,2
2011,Germany,Kazakhstan,4,0,66,34,8,2,13,5,0,1,0,0,4,13,2,11
2011,Norway,Denmark,1,1,50,50,1,2,2,4,1,1,0,0,13,4,3,3
2011,Malta,Greece,0,1,50,50,1,10,3,14,1,2,0,1,18,20,9,1
2011,Republic of Ireland,North Macedonia,2,1,55,45,5,7,10,13,3,3,0,0,12,13,5,7
2011,Czech Republic,Liechtenstein,2,0,56,44,8,2,12,4,1,4,0,0,13,14,4,11
2011,Sweden,Moldova,2,1,56,44,9,2,20,8,2,0,0,0,13,10,3,14
2011,Israel,Georgia,1,0,51,49,6,3,11,10,2,3,0,0,20,12,3,4
2011,Turkey,Austria,2,0,50,50,2,1,10,5,1,3,0,0,9,8,5,3
2011,Romania,Luxembourg,3,1,57,43,3,1,5,3,2,2,0,0,12,8,1,2
2011,Estonia,Serbia,1,1,50,50,6,7,9,8,4,2,0,0,16,8,5,5
2011,Netherlands,Hungary,5,3,55,45,2,3,8,10,0,3,0,0,4,8,3,2
2011,Belgium,Azerbaijan,4,1,50,50,8,1,20,3,0,1,0,0,8,11,1,5
2011,Lithuania,Spain,1,3,50,50,1,4,2,4,0,0,0,0,12,8,4,1
2011,Northern Ireland,Slovenia,0,0,48,52,1,6,5,12,3,2,0,0,11,16,4,1
2011,Kazakhstan,Azerbaijan,2,1,50,50,3,0,11,6,1,0,0,0,9,11,1,2
2011,Faroe Islands,Slovenia,0,2,52,48,5,4,11,6,2,0,0,1,16,14,6,12
2011,Liechtenstein,Lithuania,2,0,50,50,3,3,6,13,2,3,0,0,11,12,3,3
2011,Croatia,Georgia,2,1,50,50,2,0,14,0,0,2,0,0,4,7,0,9
2011,Romania,Bosnia and Herzegovina,3,0,51,49,2,1,3,4,3,1,0,0,12,14,2,3
2011,Moldova,Sweden,1,4,41,59,4,7,9,12,0,0,0,0,5,7,7,4
2011,San Marino,Finland,0,1,34,66,4,8,6,16,2,0,0,0,9,8,13,6
2011,Austria,Germany,1,2,50,50,1,4,8,9,2,1,0,0,14,5,6,4
2011,Belgium,Turkey,1,1,53,47,10,6,13,9,1,1,0,0,11,7,5,7
2011,Italy,Estonia,3,0,50,50,6,1,11,4,1,2,0,0,6,14,2,6
2011,Belarus,France,1,1,50,50,4,2,8,6,2,2,0,0,8,11,2,3
2011,Russia,Armenia,3,1,50,50,3,6,6,12,2,5,0,0,19,23,5,4
2011,England,Switzerland,2,2,52,48,4,8,13,14,2,2,0,0,11,15,7,3
2011,Latvia,Israel,1,2,49,51,6,7,10,16,3,1,0,0,20,12,6,5
2011,Slovakia,Andorra,1,0,50,50,5,0,11,1,1,2,0,0,10,7,1,6
2011,Greece,Malta,3,1,50,50,1,1,10,5,1,0,0,0,10,11,2,2
2011,Montenegro,Bulgaria,1,1,64,36,4,3,11,9,3,1,0,0,29,15,5,1
2011,Iceland,Denmark,0,2,50,50,2,3,7,7,2,0,0,0,16,11,2,3
2011,North Macedonia,Republic of Ireland,0,2,45,55,7,3,12,5,0,1,0,0,19,22,2,5
2011,Portugal,Norway,1,0,50,50,7,2,19,3,0,0,0,0,12,9,2,6
2011,Azerbaijan,Germany,1,3,54,46,5,6,12,15,1,1,0,0,8,5,5,7
2011,Belarus,Luxembourg,2,0,50,50,1,2,7,11,1,1,0,0,11,7,4,5
2011,Sweden,Finland,5,0,56,44,2,3,8,10,0,1,0,0,16,11,2,4
2011,Bosnia and Herzegovina,Albania,2,0,50,50,5,1,11,3,1,1,0,1,14,12,2,5
2011,Faroe Islands,Estonia,2,0,46,54,4,11,8,20,1,2,1,1,12,14,9,6
2011,San Marino,Hungary,0,3,32,68,1,5,5,16,3,2,0,0,19,16,8,1
2011,Northern Ireland,Faroe Islands,4,0,73,27,7,1,9,7,1,0,0,0,8,5,4,6
2011,Israel,Greece,0,1,50,50,3,3,10,7,5,4,0,0,15,9,2,3
2011,Lithuania,Liechtenstein,0,0,50,50,6,3,10,7,2,3,1,0,12,6,2,4
2011,Finland,Moldova,4,1,50,50,5,1,10,2,1,4,0,0,9,7,5,6
2011,Andorra,Armenia,0,3,43,57,0,4,4,9,1,1,1,0,4,4,4,0
2011,Azerbaijan,Belgium,1,1,47,53,1,6,4,13,2,2,0,0,14,13,8,3
2011,Russia,North Macedonia,1,0,50,50,5,6,11,13,3,4,0,0,16,7,6,4
2011,Georgia,Latvia,0,1,52,48,6,1,16,3,1,4,0,0,5,8,0,6
2011,Malta,Croatia,1,3,50,50,1,5,6,10,2,2,0,0,13,17,6,1
2011,Turkey,Kazakhstan,2,1,50,50,12,1,17,4,2,3,1,0,17,12,2,11
2011,Belarus,Bosnia and Herzegovina,0,2,43,57,5,1,11,5,0,4,0,0,6,10,2,1
2011,Luxembourg,Romania,0,2,49,51,5,6,8,8,0,3,0,0,1,6,5,6
2011,Hungary,Sweden,2,1,49,51,2,3,5,14,2,3,0,0,17,11,4,2
2011,Norway,Iceland,1,0,55,45,3,1,11,2,1,3,0,0,14,12,1,5
2011,Bulgaria,England,0,3,45,55,3,7,8,9,2,1,0,0,19,9,3,3
2011,Netherlands,San Marino,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011,Cyprus,Portugal,0,4,50,50,1,10,1,16,2,1,1,0,5,8,10,3
2011,Faroe Islands,Italy,0,1,32,68,4,10,8,17,1,0,0,0,11,9,9,5
2011,Germany,Austria,6,2,57,43,6,1,11,4,0,0,0,0,8,7,1,7
2011,Northern Ireland,Serbia,0,1,35,65,5,13,7,19,3,3,0,0,10,11,11,4
2011,Republic of Ireland,Slovakia,0,0,54,46,4,11,9,15,2,2,0,0,14,13,3,2
2011,Slovenia,Estonia,1,2,49,51,7,4,18,8,1,1,0,0,11,15,4,7
2011,Wales,Montenegro,2,1,57,43,5,5,12,16,3,3,0,0,15,9,6,9
2011,Albania,France,1,2,52,48,6,3,7,8,3,0,0,0,12,9,3,7
2011,Scotland,Czech Republic,2,2,51,49,5,6,6,11,4,5,0,0,14,17,4,5
2011,Azerbaijan,Kazakhstan,3,2,50,50,4,3,9,9,1,2,0,0,7,10,3,7
2011,Russia,Republic of Ireland,0,0,62,38,10,1,24,3,1,3,0,0,10,17,3,7
2011,Finland,Netherlands,0,2,43,57,3,7,3,10,1,0,1,0,4,10,8,2
2011,Moldova,Hungary,0,2,50,50,3,3,9,4,1,2,0,0,12,12,2,4
2011,Croatia,Israel,3,1,50,50,2,3,5,4,2,2,0,1,4,4,3,4
2011,North Macedonia,Andorra,1,0,50,50,9,1,19,3,2,6,0,0,13,10,2,7
2011,Bosnia and Herzegovina,Belarus,1,0,50,50,6,1,11,5,3,7,0,2,15,18,1,3
2011,Denmark,Norway,2,0,50,50,2,2,9,4,1,5,0,0,5,11,1,2
2011,Luxembourg,Albania,2,1,0,0,0,0,0,0,1,3,0,2,0,0,0,0
2011,Slovakia,Armenia,0,4,50,50,5,7,11,14,6,2,0,0,9,7,6,6
2011,Austria,Turkey,0,0,47,53,6,3,11,9,1,2,0,0,13,10,1,4
2011,Estonia,Northern Ireland,4,1,43,57,4,5,10,7,1,0,0,0,15,10,5,2
2011,Latvia,Greece,1,1,45,55,5,11,8,22,4,3,0,0,21,15,8,3
2011,Malta,Georgia,1,1,47,53,6,5,9,9,1,2,0,0,10,11,7,3
2011,Romania,France,0,0,41,59,0,0,2,3,4,1,0,0,8,7,1,0
2011,San Marino,Sweden,0,5,47,53,0,2,0,12,4,1,1,0,7,3,4,0
2011,Serbia,Faroe Islands,3,1,56,44,6,1,15,4,0,2,0,0,4,8,1,7
2011,Switzerland,Bulgaria,3,1,65,35,2,2,10,4,2,2,0,1,6,11,1,3
2011,England,Wales,1,0,55,45,3,2,11,10,1,0,0,0,10,15,2,5
2011,Iceland,Cyprus,1,0,42,58,4,7,6,11,2,3,0,0,14,7,9,4
2011,Italy,Slovenia,1,0,50,50,4,3,13,6,1,2,0,0,12,13,4,8
2011,Scotland,Lithuania,1,0,59,41,4,5,15,12,1,2,0,0,13,14,5,10
2011,Spain,Liechtenstein,6,0,44,56,6,1,12,2,0,2,0,0,3,6,0,3
2011,Armenia,North Macedonia,4,1,57,43,1,2,8,4,1,3,0,1,8,10,1,2
2011,Azerbaijan,Austria,1,4,50,50,0,3,2,9,1,2,1,0,12,11,2,0
2011,Finland,Sweden,1,2,56,44,3,1,6,4,2,3,0,0,12,8,1,3
2011,Latvia,Malta,2,0,50,50,5,4,13,9,1,2,0,0,17,10,5,4
2011,Bosnia and Herzegovina,Luxembourg,5,0,50,50,7,0,10,0,0,2,0,0,11,12,2,6
2011,Slovakia,Russia,0,1,45,55,3,8,5,13,2,2,0,0,11,8,8,6
2011,Cyprus,Denmark,1,4,39,61,2,3,6,5,3,2,0,0,14,12,6,5
2011,Netherlands,Moldova,1,0,51,49,4,0,9,2,1,0,0,0,13,6,1,4
2011,Romania,Belarus,2,2,49,51,3,2,4,4,2,1,0,0,12,15,1,3
2011,Turkey,Germany,1,3,50,50,4,7,8,11,1,1,0,0,7,10,4,2
2011,Belgium,Kazakhstan,4,1,58,42,6,4,13,6,1,1,0,1,11,12,4,8
2011,Czech Republic,Spain,0,2,30,70,1,4,3,10,0,0,1,0,6,7,2,3
2011,Greece,Croatia,2,0,47,53,5,3,6,4,5,4,0,0,22,13,3,3
2011,Northern Ireland,Estonia,1,2,45,55,6,9,8,16,4,1,0,0,17,7,6,7
2011,Serbia,Italy,1,1,50,50,3,4,9,7,4,1,0,0,11,11,4,4
2011,Wales,Switzerland,2,0,55,45,7,6,15,10,1,2,0,1,13,11,3,7
2011,France,Albania,3,0,58,42,5,4,10,8,3,4,0,0,9,14,5,6
2011,Montenegro,England,2,2,47,53,3,5,8,7,4,0,0,1,16,12,4,3
2011,Andorra,Republic of Ireland,0,2,30,70,1,6,3,16,2,1,0,0,13,17,3,3
2011,Portugal,Iceland,5,3,50,50,2,1,16,4,1,1,0,0,13,9,3,5
2011,Liechtenstein,Scotland,0,1,47,53,5,9,5,18,3,1,0,0,14,14,9,4
2011,Kazakhstan,Austria,0,0,50,50,3,4,7,15,3,0,0,0,13,7,3,2
2011,Croatia,Latvia,2,0,66,34,5,0,15,3,0,2,0,0,1,7,1,7
2011,Georgia,Greece,1,2,50,50,1,3,1,8,3,3,0,0,10,5,2,3
2011,Germany,Belgium,3,1,50,50,4,7,6,14,1,1,0,0,6,15,7,3
2011,Malta,Israel,0,2,48,52,2,3,11,10,2,0,0,0,11,7,3,4
2011,Turkey,Azerbaijan,1,0,63,37,15,2,21,3,0,0,0,0,7,6,3,10
2011,North Macedonia,Slovakia,1,1,54,46,2,7,8,10,1,1,0,0,11,13,6,2
2011,Republic of Ireland,Armenia,2,1,49,51,8,5,12,13,5,2,1,1,18,6,3,4
2011,Russia,Andorra,6,0,63,37,4,1,11,4,2,3,0,0,12,8,1,5
2011,Albania,Romania,1,1,50,50,2,1,4,3,1,2,0,0,7,7,1,2
2011,Hungary,Finland,0,0,52,48,2,6,7,10,0,1,0,0,10,13,7,2
2011,Moldova,San Marino,4,0,50,50,9,0,16,2,0,1,1,0,12,6,1,10
2011,Bulgaria,Wales,0,1,45,55,4,1,10,8,3,1,0,0,13,4,5,2
2011,Denmark,Portugal,2,1,48,52,3,4,7,12,2,0,0,0,11,6,3,3
2011,Norway,Cyprus,3,1,65,35,11,4,14,7,1,1,0,0,8,11,5,13
2011,Sweden,Netherlands,3,2,39,61,2,9,7,14,0,1,0,0,15,10,5,4
2011,Switzerland,Montenegro,2,0,46,54,12,5,22,6,3,2,0,0,6,3,5,7
2011,Italy,Northern Ireland,3,0,52,48,7,1,13,2,0,0,0,0,9,1,1,7
2011,Lithuania,Czech Republic,1,4,46,54,8,1,13,5,3,0,0,1,20,12,1,5
2011,Slovenia,Serbia,1,0,54,46,5,5,10,12,3,1,0,0,17,17,6,3
2011,Spain,Scotland,3,1,67,33,8,3,15,6,1,3,0,0,7,9,3,6
2011,France,Bosnia and Herzegovina,1,1,50,50,3,5,7,11,3,4,0,0,14,12,9,7
2011,Bosnia and Herzegovina,Portugal,0,0,50,50,1,5,4,11,2,1,0,0,12,12,6,3
2011,Turkey,Croatia,0,3,65,35,2,7,4,11,4,3,0,0,21,13,8,5
2011,Czech Republic,Montenegro,2,0,58,42,5,3,9,8,2,4,0,0,19,29,3,5
2011,Estonia,Republic of Ireland,0,4,40,60,2,8,7,13,4,0,2,0,13,9,8,3
2011,Croatia,Turkey,0,0,47,53,10,3,18,7,2,4,0,0,15,15,2,7
2011,Montenegro,Czech Republic,0,1,53,47,4,2,9,4,5,2,0,0,18,12,5,7
2011,Republic of Ireland,Estonia,1,1,52,48,6,5,11,10,0,2,0,0,10,18,2,10
2011,Portugal,Bosnia and Herzegovina,6,2,50,50,4,1,7,1,3,5,0,1,13,19,1,5
2012,Poland,Greece,1,1,53,47,4,3,13,8,0,2,1,1,22,16,0,2
2012,Russia,Czech Republic,4,1,50,50,5,5,17,16,0,0,0,0,13,15,4,1
2012,Netherlands,Denmark,0,1,55,45,5,4,32,8,1,2,0,0,7,12,3,5
2012,Germany,Portugal,1,0,56,44,4,7,12,11,2,2,0,0,14,19,3,2
2012,Spain,Italy,1,1,66,34,6,6,18,11,3,4,0,0,13,19,5,5
2012,Republic of Ireland,Croatia,1,3,45,55,5,8,13,14,1,2,0,0,12,18,2,3
2012,France,England,1,1,60,40,15,1,19,3,0,2,0,0,9,7,0,6
2012,Ukraine,Sweden,2,1,53,47,5,6,13,12,0,2,0,0,12,20,4,2
2012,Greece,Czech Republic,1,2,54,46,5,3,7,8,3,3,0,0,14,26,1,0
2012,Poland,Russia,1,1,43,57,9,3,15,7,2,2,0,0,12,13,1,6
2012,Denmark,Portugal,2,3,58,42,6,12,9,17,2,2,0,0,18,17,5,2
2012,Netherlands,Germany,1,2,53,47,4,5,14,11,2,1,0,0,11,7,3,3
2012,Italy,Croatia,1,1,54,46,5,5,15,10,2,1,0,0,15,22,4,4
2012,Spain,Republic of Ireland,4,0,66,34,20,4,26,6,2,3,0,0,9,16,2,11
2012,Ukraine,France,0,2,48,52,2,11,9,16,2,3,0,0,7,16,8,1
2012,Sweden,England,2,3,50,50,7,6,15,16,3,1,0,0,14,10,3,6
2012,Czech Republic,Portugal,0,1,44,56,0,5,2,20,1,2,0,0,13,7,4,0
2012,Greece,Russia,1,0,38,62,2,10,5,25,2,4,0,0,8,14,5,0
2012,Poland,Czech Republic,1,0,42,58,7,7,16,11,5,3,0,0,22,20,4,4
2012,Denmark,Germany,1,2,43,57,6,6,10,12,0,0,0,0,8,6,2,3
2012,Portugal,Netherlands,2,1,38,62,8,3,24,14,1,2,0,0,17,12,2,6
2012,Croatia,Spain,0,1,35,65,3,9,5,14,6,0,0,0,21,16,7,3
2012,Italy,Republic of Ireland,2,0,67,33,7,2,26,9,3,2,0,1,15,24,2,5
2012,Sweden,France,2,0,43,57,7,10,12,24,2,1,0,0,17,14,5,4
2012,Ukraine,England,1,0,58,42,5,5,16,9,3,2,0,0,12,13,2,2
2012,Portugal,Spain,0,0,36,64,0,4,11,14,5,4,0,0,31,21,4,0
2012,Germany,Greece,4,2,66,34,14,5,24,9,0,2,0,0,9,10,3,8
2012,Spain,France,2,0,55,45,5,1,9,4,1,2,0,0,6,12,1,1
2012,England,Italy,0,0,32,68,1,8,9,36,0,2,0,0,15,11,8,1
2012,Germany,Italy,1,2,56,44,8,4,20,11,1,4,0,0,13,19,2,7
2012,Spain,Italy,4,0,56,44,6,4,14,11,1,1,0,0,17,10,4,2
2014,Denmark,Armenia,2,1,60,40,6,3,14,6,1,1,0,0,12,9,1,4
2014,Georgia,Republic of Ireland,1,2,40,60,3,3,5,7,3,1,0,0,10,10,3,2
2014,Hungary,Northern Ireland,1,2,46,54,9,5,12,9,1,1,0,0,11,11,2,4
2014,Faroe Islands,Finland,1,3,26,74,6,17,8,24,4,1,0,0,9,10,11,4
2014,Germany,Scotland,2,1,71,29,12,5,21,10,2,3,0,1,12,13,2,8
2014,Gibraltar,Poland,0,7,35,65,1,14,4,21,1,2,0,0,7,8,7,0
2014,Greece,Romania,0,1,50,50,1,2,6,4,5,3,0,1,9,17,1,2
2014,Portugal,Albania,0,1,59,41,7,1,18,2,1,6,0,0,6,11,3,7
2014,Russia,Liechtenstein,4,0,66,34,10,3,22,5,0,2,0,0,11,8,1,10
2014,Austria,Sweden,1,1,51,49,5,4,12,6,1,3,0,0,14,13,0,6
2014,Estonia,Slovenia,1,0,42,58,2,2,6,10,1,1,0,1,13,9,1,1
2014,Luxembourg,Belarus,1,1,42,58,1,7,6,20,5,2,0,0,10,4,5,0
2014,Montenegro,Moldova,2,0,47,53,6,0,10,2,2,2,0,0,5,15,0,1
2014,San Marino,Lithuania,0,2,50,50,0,5,1,11,3,1,0,0,16,12,7,1
2014,Spain,North Macedonia,5,1,61,39,9,7,17,9,2,2,0,0,9,11,8,4
2014,Switzerland,England,0,2,49,51,7,8,12,12,0,1,0,0,13,6,4,7
2014,Ukraine,Slovakia,0,1,53,47,4,2,9,6,5,4,0,0,18,13,1,1
2014,Azerbaijan,Bulgaria,1,2,50,50,2,4,5,8,3,1,0,0,16,9,3,2
2014,Kazakhstan,Latvia,0,0,53,47,3,1,8,4,0,3,0,0,13,12,2,3
2014,Andorra,Wales,1,2,50,50,1,6,2,9,6,2,0,0,13,10,3,0
2014,Bosnia and Herzegovina,Cyprus,1,2,50,50,9,2,23,4,2,2,0,0,9,9,1,8
2014,Croatia,Malta,2,0,50,50,6,0,21,0,1,1,0,1,5,9,0,6
2014,Czech Republic,Netherlands,2,1,33,67,5,3,10,9,2,1,0,0,11,12,4,3
2014,Iceland,Turkey,3,0,50,50,3,3,9,6,2,3,0,1,9,9,2,2
2014,Norway,Italy,0,2,43,57,0,3,3,5,2,2,0,0,8,7,1,0
2014,Belarus,Ukraine,0,2,50,50,6,2,9,5,1,2,0,0,16,13,5,3
2014,England,San Marino,5,0,77,23,30,1,35,2,1,2,0,0,13,9,1,15
2014,Liechtenstein,Montenegro,0,0,41,59,1,10,4,17,3,0,0,0,9,13,10,3
2014,Lithuania,Estonia,1,0,61,39,3,1,5,5,2,2,0,1,8,5,3,3
2014,Moldova,Austria,1,2,50,50,1,7,4,9,1,3,0,1,7,8,6,1
2014,North Macedonia,Luxembourg,3,2,58,42,5,5,15,10,3,5,0,0,14,14,2,0
2014,Slovakia,Spain,2,1,35,65,3,7,5,11,4,3,0,0,10,16,6,2
2014,Slovenia,Switzerland,1,0,34,66,3,6,7,15,2,1,0,0,17,11,7,1
2014,Sweden,Russia,1,1,53,47,3,2,7,6,3,2,0,0,12,11,4,5
2014,Belgium,Andorra,6,0,67,33,13,1,27,2,0,4,0,0,12,9,1,6
2014,Bulgaria,Croatia,0,1,51,49,5,2,7,5,1,3,0,0,9,13,1,6
2014,Cyprus,Israel,1,2,46,54,4,8,6,17,1,4,0,0,9,10,4,8
